run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
25/04/2023 13:01,202302,ABERDEEN,POLAND,GDANSK,WIZZ AIR,S,16,0,0,6.25,18.75,31.25,18.75,25,0,0,0,0,0,0,16.375,0,0,0
25/04/2023 13:01,202302,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,S,38,0,1,17.948718,25.641026,20.512821,12.820513,10.25641,10.25641,0,0,0,0,2.564103,17.052632,34,63.888889,21.823529
25/04/2023 13:01,202302,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,S,117,0,7,2.419355,29.032258,23.387097,11.290323,15.322581,10.483871,1.612903,0.806452,0,0,5.645161,24.153846,74,63.157895,35.851351
25/04/2023 13:01,202302,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,S,46,0,0,21.73913,50,17.391304,6.521739,0,4.347826,0,0,0,0,0,5.956522,44,68.085106,15.204545
25/04/2023 13:01,202302,ABERDEEN,UNITED KINGDOM,EDINBURGH,BRITISH AIRWAYS PLC,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,251
25/04/2023 13:01,202302,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,S,55,0,0,10.909091,49.090909,25.454545,5.454545,7.272727,1.818182,0,0,0,0,0,6.236364,45,77.777778,4.466667
25/04/2023 13:01,202302,ABERDEEN,UNITED KINGDOM,INVERNESS,LOGANAIR LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40
25/04/2023 13:01,202302,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,S,124,0,4,10.9375,43.75,22.65625,5.46875,3.90625,8.59375,1.5625,0,0,0,3.125,13.193548,121,78.861789,14.578512
25/04/2023 13:01,202302,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET UK LTD,S,112,0,0,12.5,60.714286,21.428571,1.785714,1.785714,1.785714,0,0,0,0,0,3.830357,48,72,14.895833
25/04/2023 13:01,202302,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,S,358,0,8,3.278689,39.617486,26.502732,10.655738,10.928962,4.918033,1.092896,0.819672,0,0,2.185792,16.284916,253,69.204152,15.588933
25/04/2023 13:01,202302,ABERDEEN,UNITED KINGDOM,LONDON CITY,LOGANAIR LTD,S,1,0,0,0,0,0,0,0,0,100,0,0,0,0,168,0,0,0
25/04/2023 13:01,202302,ABERDEEN,UNITED KINGDOM,LUTON,EASYJET UK LTD,S,54,0,0,11.111111,55.555556,18.518519,9.259259,3.703704,0,0,0,1.851852,0,0,11.740741,46,64.583333,20.826087
25/04/2023 13:01,202302,ABERDEEN,UNITED KINGDOM,MANCHESTER,LOGANAIR LTD,S,113,0,11,2.419355,34.677419,30.645161,7.258065,4.83871,8.064516,1.612903,1.612903,0,0,8.870968,20.345133,80,73.170732,19.5
25/04/2023 13:01,202302,ABERDEEN,UNITED KINGDOM,NEWCASTLE,EASTERN AIRWAYS,S,48,0,0,0,60.416667,27.083333,10.416667,2.083333,0,0,0,0,0,0,4.166667,33,69.69697,12.484848
25/04/2023 13:01,202302,ABERDEEN,UNITED KINGDOM,NEWQUAY,LOGANAIR LTD,S,28,0,0,10.714286,42.857143,17.857143,17.857143,7.142857,3.571429,0,0,0,0,0,11.392857,26,42.857143,39.346154
25/04/2023 13:01,202302,ABERDEEN,UNITED KINGDOM,NORWICH,EASTERN AIRWAYS,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
25/04/2023 13:01,202302,ABERDEEN,UNITED KINGDOM,NORWICH,LOGANAIR LTD,S,86,0,2,4.545455,51.136364,22.727273,4.545455,5.681818,4.545455,2.272727,2.272727,0,0,2.272727,17.05814,79,65,17.911392
25/04/2023 13:01,202302,ABERDEEN,UNITED KINGDOM,SUMBURGH,EASTERN AIRWAYS,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,12.5
25/04/2023 13:01,202302,ABERDEEN,UNITED KINGDOM,SUMBURGH,LOGANAIR LTD,S,116,0,9,1.6,22.4,27.2,9.6,9.6,17.6,3.2,1.6,0,0,7.2,34.724138,113,57.85124,27.920354
25/04/2023 13:01,202302,ABERDEEN,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,LOGANAIR LTD,S,77,0,3,7.5,58.75,21.25,2.5,1.25,1.25,2.5,1.25,0,0,3.75,11.74026,61,80.30303,6.065574
25/04/2023 13:01,202302,ABERDEEN,UNITED KINGDOM,WICK JOHN O GROATS,EASTERN AIRWAYS,S,95,0,4,6.060606,50.505051,30.30303,3.030303,3.030303,3.030303,0,0,0,0,4.040404,6.136842,0,0,0
25/04/2023 13:01,202302,ABERDEEN,DENMARK,COPENHAGEN,SAS,S,8,0,0,0,25,50,12.5,12.5,0,0,0,0,0,0,9.875,0,0,0
25/04/2023 13:01,202302,ABERDEEN,DENMARK,ESBJERG,LOGANAIR LTD,S,24,0,2,3.846154,26.923077,30.769231,7.692308,7.692308,15.384615,0,0,0,0,7.692308,19.416667,24,54.166667,60.333333
25/04/2023 13:01,202302,ABERDEEN,IRISH REPUBLIC,DUBLIN,AER LINGUS,S,52,0,4,17.857143,44.642857,25,1.785714,0,0,3.571429,0,0,0,7.142857,7.230769,0,0,0
25/04/2023 13:01,202302,ABERDEEN,IRISH REPUBLIC,DUBLIN,LOGANAIR LTD,S,48,0,0,4.166667,25,27.083333,6.25,10.416667,14.583333,4.166667,8.333333,0,0,0,45.708333,26,65.384615,41.961538
25/04/2023 13:01,202302,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM,S,52,0,1,1.886792,62.264151,32.075472,1.886792,0,0,0,0,0,0,1.886792,1.865385,32,60,7.15625
25/04/2023 13:01,202302,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM CITYHOPPER,S,155,0,0,0,37.419355,50.322581,9.677419,1.935484,0,0,0.645161,0,0,0,7.690323,121,76.033058,14.165289
25/04/2023 13:01,202302,ABERDEEN,NORWAY,BERGEN,WIDEROE FLYVESELSKAP A/S,S,93,0,10,1.941748,33.980583,38.834951,7.76699,1.941748,5.825243,0,0,0,0,9.708738,10.376344,89,67.368421,18.168539
25/04/2023 13:01,202302,ABERDEEN,NORWAY,OSLO (GARDERMOEN),LOGANAIR LTD,S,28,0,4,0,53.125,28.125,6.25,0,0,0,0,0,0,12.5,2.678571,0,0,0
25/04/2023 13:01,202302,ABERDEEN,NORWAY,STAVANGER,SAS,S,82,0,6,4.545455,44.318182,21.590909,10.227273,9.090909,3.409091,0,0,0,0,6.818182,10.890244,64,70.3125,13.984375
25/04/2023 13:01,202302,ABERDEEN,NORWAY,STAVANGER,WIDEROE FLYVESELSKAP A/S,S,81,0,5,12.790698,43.023256,33.72093,3.488372,1.162791,0,0,0,0,0,5.813953,2.839506,8,75,14.125
25/04/2023 13:01,202302,ABERDEEN,SPAIN,ALICANTE,RYANAIR,S,16,0,0,6.25,31.25,50,12.5,0,0,0,0,0,0,0,6.4375,16,81.25,10.0625
25/04/2023 13:01,202302,ABERDEEN,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),TUI AIRWAYS LTD,C,16,0,0,0,43.75,50,0,0,6.25,0,0,0,0,0,9.3125,16,62.5,26.625
25/04/2023 13:01,202302,ABERDEEN,SWITZERLAND,GENEVA,EASYJET UK LTD,S,8,0,0,0,0,25,50,12.5,12.5,0,0,0,0,0,25.125,8,37.5,67.125
25/04/2023 13:01,202302,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,ABERDEEN,LOGANAIR LTD,S,38,0,2,10,22.5,32.5,12.5,7.5,10,0,0,0,0,5,16.078947,34,58.333333,21.588235
25/04/2023 13:01,202302,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BIRMINGHAM,AER LINGUS,S,156,0,6,3.703704,58.641975,25.308642,3.08642,1.851852,3.703704,0,0,0,0,3.703704,6.166667,0,0,0
25/04/2023 13:01,202302,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BIRMINGHAM,BA CITYFLYER LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,64.285714,31.269231
25/04/2023 13:01,202302,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BIRMINGHAM,EMERALD AIRLINES UK LTD,S,44,0,0,2.272727,47.727273,45.454545,0,0,0,4.545455,0,0,0,0,9.25,0,0,0
25/04/2023 13:01,202302,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,S,0,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
25/04/2023 13:01,202302,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,BRISTOL,EASYJET UK LTD,S,16,0,0,0,25,37.5,31.25,6.25,0,0,0,0,0,0,14.625,0,0,0
25/04/2023 13:01,202302,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,CARDIFF WALES,AER LINGUS,S,7,0,1,0,12.5,12.5,0,0,37.5,0,25,0,0,12.5,126.714286,0,0,0
25/04/2023 13:01,202302,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,CARDIFF WALES,BA CITYFLYER LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
25/04/2023 13:01,202302,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,CARDIFF WALES,EMERALD AIRLINES UK LTD,S,32,0,0,6.25,21.875,50,15.625,6.25,0,0,0,0,0,0,8.46875,0,0,0
25/04/2023 13:01,202302,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,DUNDEE,LOGANAIR LTD,S,14,0,0,28.571429,21.428571,7.142857,14.285714,14.285714,0,14.285714,0,0,0,0,29,14,87.5,0.714286
25/04/2023 13:01,202302,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,EDINBURGH,AER LINGUS,S,117,0,3,12.5,56.666667,17.5,5,3.333333,0.833333,1.666667,0,0,0,2.5,6.111111,80,95,3.0125
25/04/2023 13:01,202302,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,EDINBURGH,EMERALD AIRLINES UK LTD,S,36,0,0,8.333333,61.111111,16.666667,5.555556,2.777778,2.777778,2.777778,0,0,0,0,10.027778,0,0,0
25/04/2023 13:01,202302,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,EDINBURGH,FLYBE LTD,S,0,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
25/04/2023 13:01,202302,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,EXETER,AER LINGUS,S,31,0,1,3.125,46.875,34.375,9.375,0,0,3.125,0,0,0,3.125,8.451613,0,0,0
25/04/2023 13:01,202302,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,EXETER,BA CITYFLYER LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,91.666667,1.181818
25/04/2023 13:01,202302,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,EXETER,EMERALD AIRLINES (IRELAND) LIMITED,S,0,0,5,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
25/04/2023 13:01,202302,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,GLASGOW,AER LINGUS,S,19,0,0,21.052632,52.631579,10.526316,10.526316,0,0,5.263158,0,0,0,0,9.947368,0,0,0
25/04/2023 13:01,202302,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,GLASGOW,BA CITYFLYER LTD,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,90,1.035714
