run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
18/12/2025 10:03,202510,ABERDEEN,AZERBAIJAN,BAKU (HEYDER ALIYEV INT'L),AIR HAMBURG,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,0.000000
18/12/2025 10:03,202510,ABERDEEN,POLAND,GDANSK,WIZZ AIR,S,30,0,2,6.250000,43.750000,12.500000,0.000000,18.750000,0.000000,12.500000,0.000000,0.000000,0.000000,6.250000,31.200000,32,81.250000,26.281250
18/12/2025 10:03,202510,ABERDEEN,POLAND,KRAKOW,RYANAIR,S,18,0,0,0.000000,33.333333,66.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.388889,0,0.000000,0.000000
18/12/2025 10:03,202510,ABERDEEN,POLAND,RZESZOW,RYANAIR,C,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,73.000000,0,0.000000,0.000000
18/12/2025 10:03,202510,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,S,44,0,0,11.363636,43.181818,31.818182,4.545455,0.000000,9.090909,0.000000,0.000000,0.000000,0.000000,0.000000,10.113636,48,88.000000,7.166667
18/12/2025 10:03,202510,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,S,128,0,4,6.818182,49.242424,26.515152,8.333333,5.303030,0.757576,0.000000,0.000000,0.000000,0.000000,3.030303,5.734375,151,82.352941,12.125828
18/12/2025 10:03,202510,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,S,40,0,2,23.809524,40.476190,16.666667,2.380952,4.761905,2.380952,4.761905,0.000000,0.000000,0.000000,4.761905,11.800000,47,76.923077,6.489362
18/12/2025 10:03,202510,ABERDEEN,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,0.000000
18/12/2025 10:03,202510,ABERDEEN,UNITED KINGDOM,GLASGOW,LOGANAIR LTD,S,1,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.000000,0,0.000000,0.000000
18/12/2025 10:03,202510,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,S,36,0,11,2.127660,36.170213,17.021277,10.638298,10.638298,0.000000,0.000000,0.000000,0.000000,0.000000,23.404255,10.777778,53,86.792453,10.150943
