run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
15/09/2025 13:43,202507,ABERDEEN,BULGARIA,BURGAS,BH AIR,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8,62.500000,24.625000
15/09/2025 13:43,202507,ABERDEEN,LATVIA,RIGA,AIR BALTIC,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18,50.000000,40.722222
15/09/2025 13:43,202507,ABERDEEN,POLAND,GDANSK,WIZZ AIR,S,34,0,0,20.588235,47.058824,17.647059,2.941176,0.000000,5.882353,5.882353,0.000000,0.000000,0.000000,0.000000,16.264706,28,23.333333,56.821429
15/09/2025 13:43,202507,ABERDEEN,POLAND,KRAKOW,RYANAIR,S,18,0,0,16.666667,66.666667,11.111111,5.555556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.444444,0,0.000000,0.000000
15/09/2025 13:43,202507,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,S,52,0,0,17.307692,57.692308,21.153846,3.846154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.653846,62,93.548387,2.983871
15/09/2025 13:43,202507,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,S,158,0,2,6.875000,56.250000,30.000000,2.500000,1.250000,1.250000,0.625000,0.000000,0.000000,0.000000,1.250000,4.487342,161,88.819876,5.571429
15/09/2025 13:43,202507,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,S,44,0,0,18.181818,34.090909,43.181818,2.272727,2.272727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.090909,46,73.913043,16.239130
15/09/2025 13:43,202507,ABERDEEN,UNITED KINGDOM,DUNDEE,LOGANAIR LTD,S,2,0,0,0.000000,50.000000,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.500000,0,0.000000,0.000000
15/09/2025 13:43,202507,ABERDEEN,UNITED KINGDOM,GLASGOW,LOGANAIR LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,0.000000
15/09/2025 13:43,202507,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,S,44,0,6,0.000000,46.000000,18.000000,8.000000,10.000000,4.000000,0.000000,2.000000,0.000000,0.000000,12.000000,18.840909,54,59.259259,6.981481
