run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
15/11/2025 13:34,202509,ABERDEEN,BULGARIA,BURGAS,BH AIR,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,33.000000
15/11/2025 13:34,202509,ABERDEEN,LATVIA,RIGA,AIR BALTIC,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,58.333333,23.333333
15/11/2025 13:34,202509,ABERDEEN,POLAND,GDANSK,WIZZ AIR,S,34,0,0,8.823529,35.294118,38.235294,0.000000,5.882353,0.000000,0.000000,11.764706,0.000000,0.000000,0.000000,40.852941,26,65.384615,21.000000
15/11/2025 13:34,202509,ABERDEEN,POLAND,KRAKOW,RYANAIR,S,16,0,0,6.250000,43.750000,31.250000,18.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.812500,0,0.000000,0.000000
15/11/2025 13:34,202509,ABERDEEN,POLAND,RZESZOW,RYANAIR SUN,C,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.000000,0,0.000000,0.000000
15/11/2025 13:34,202509,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,S,44,0,0,20.454545,50.000000,25.000000,0.000000,4.545455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.159091,50,84.000000,9.600000
15/11/2025 13:34,202509,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,S,141,0,0,4.255319,43.262411,32.624113,11.347518,4.255319,2.836879,1.418440,0.000000,0.000000,0.000000,0.000000,10.517730,144,84.459459,7.951389
15/11/2025 13:34,202509,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,S,38,0,0,13.157895,26.315789,39.473684,7.894737,10.526316,2.631579,0.000000,0.000000,0.000000,0.000000,0.000000,10.842105,48,83.333333,7.916667
15/11/2025 13:34,202509,ABERDEEN,UNITED KINGDOM,DUNDEE,LOGANAIR LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,24.000000
15/11/2025 13:34,202509,ABERDEEN,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,S,2,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.500000,0,0.000000,0.000000
15/11/2025 13:34,202509,ABERDEEN,UNITED KINGDOM,GLASGOW,EASYJET UK LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,14.000000
15/11/2025 13:34,202509,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,S,38,0,10,6.250000,35.416667,27.083333,2.083333,2.083333,0.000000,2.083333,2.083333,2.083333,0.000000,20.833333,24.184211,49,57.142857,23.653061
15/11/2025 13:34,202509,ABERDEEN,UNITED KINGDOM,INVERNESS,LOGANAIR LTD,S,1,0,0,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
15/11/2025 13:34,202509,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,S,140,0,0,9.285714,48.571429,30.714286,7.857143,2.857143,0.714286,0.000000,0.000000,0.000000,0.000000,0.000000,4.907143,142,82.068966,11.500000
15/11/2025 13:34,202509,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET UK LTD,S,120,0,0,5.000000,40.000000,26.666667,11.666667,8.333333,7.500000,0.833333,0.000000,0.000000,0.000000,0.000000,15.208333,115,48.739496,36.426087
15/11/2025 13:34,202509,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,S,354,0,7,3.047091,34.072022,29.362881,12.742382,13.573407,4.432133,0.831025,0.000000,0.000000,0.000000,1.939058,15.152542,360,55.958549,19.455556
15/11/2025 13:34,202509,ABERDEEN,UNITED KINGDOM,HEATHROW,LOGANAIR LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,185.000000
15/11/2025 13:34,202509,ABERDEEN,UNITED KINGDOM,LUTON,EASYJET UK LTD,S,48,0,2,10.000000,46.000000,24.000000,8.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,4.000000,11.604167,67,58.208955,31.313433
