run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
17/09/2024 10:00,202407,ABERDEEN,BULGARIA,BURGAS,BH AIR,C,8,0,0,0.000000,12.500000,50.000000,0.000000,25.000000,12.500000,0.000000,0.000000,0.000000,0.000000,0.000000,24.625000,8,75.000000,10.750000
17/09/2024 10:00,202407,ABERDEEN,LATVIA,RIGA,AIR BALTIC,S,18,0,0,5.555556,33.333333,11.111111,16.666667,11.111111,11.111111,0.000000,11.111111,0.000000,0.000000,0.000000,40.722222,18,22.222222,49.833333
17/09/2024 10:00,202407,ABERDEEN,POLAND,GDANSK,WIZZ AIR,S,28,0,2,0.000000,3.333333,20.000000,13.333333,23.333333,20.000000,13.333333,0.000000,0.000000,0.000000,6.666667,56.821429,26,57.692308,31.769231
17/09/2024 10:00,202407,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,S,62,0,0,11.290323,59.677419,22.580645,4.838710,1.612903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.983871,54,52.459016,29.000000
17/09/2024 10:00,202407,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,S,161,0,0,8.695652,48.447205,31.677019,5.590062,3.726708,1.863354,0.000000,0.000000,0.000000,0.000000,0.000000,5.571429,142,55.405405,19.859155
17/09/2024 10:00,202407,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,S,46,0,0,19.565217,32.608696,21.739130,10.869565,4.347826,8.695652,2.173913,0.000000,0.000000,0.000000,0.000000,16.239130,39,65.909091,13.102564
17/09/2024 10:00,202407,ABERDEEN,UNITED KINGDOM,GLASGOW,LOGANAIR LTD,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
17/09/2024 10:00,202407,ABERDEEN,UNITED KINGDOM,GUERNSEY,AURIGNY AIR SERVICES,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,53.000000
17/09/2024 10:00,202407,ABERDEEN,UNITED KINGDOM,GUERNSEY,AURIGNY AIR SERVICES,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,50.000000,14.000000
17/09/2024 10:00,202407,ABERDEEN,UNITED KINGDOM,GUERNSEY,LOGANAIR LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4,0.000000,46.250000
